MCNo,Event Number,Rating (0-3),E1 (GeV),px1 (GeV/c),py1 (GeV/c),pz1 (GeV/c),E2 (GeV),px2 (GeV/c),py2 (GeV/c),pz2 (GeV/c)
1860,908683432,2,19.9301,3.77238,4.87296,-18.9531,4.05859,1.34432,-0.738533,-3.75611
1861,908685506,2,6.90791,1.36923,1.05102,-6.68795,8.06549,3.23543,-0.977776,-7.32235
1862,908685890,3,9.31904,-2.76022,-0.166996,-8.89869,10.3193,-1.22441,-2.90419,-9.8257
1863,908797543,0,27.9365,1.99772,-6.15935,-27.1755,3.4899,1.49591,-0.653577,-3.08275
1864,908810917,2,8.5317,-0.764625,-2.56249,-8.10109,7.15479,1.32782,0.35477,-7.02075
1865,908837994,0,11.4391,2.70967,-1.80908,-10.9648,6.25126,0.215756,-1.92805,-5.94165
1866,908842151,2,18.2914,2.35146,-3.29253,17.838,3.04078,-0.483075,-0.661356,2.9265
1867,908891545,2,9.34326,-0.408991,1.94772,-9.12822,4.94758,2.42219,0.683784,-4.25827
1868,908895980,2,9.94912,-1.9917,-5.4761,8.06346,3.82563,-1.18792,-0.315429,3.62127
1869,908901890,2,13.2703,2.45269,2.386,-12.8211,2.64502,0.644571,-0.472844,-2.51911
1870,908918768,2,7.51559,1.88911,2.0523,-6.97798,5.65245,1.85941,-0.406306,-5.32133
1871,908919589,2,18.1411,-3.47408,-0.907004,-17.782,4.43346,0.525162,-0.889814,-4.31009
1872,908942872,0,13.0131,0.409375,2.7709,-12.7076,4.0951,-1.04948,1.57166,-3.63141
1873,909003013,2,10.6659,-0.959959,2.03749,10.4248,15.8132,2.51607,-1.08124,15.5739
1874,909009383,3,10.6304,-2.06103,0.530662,-10.4146,9.49942,-0.297337,-1.71978,-9.33712
1875,909026074,0,11.6141,-1.84319,2.52204,-11.1857,5.25841,0.877874,1.11731,-5.06169
1876,909047376,2,9.2611,-0.6622,2.15245,-8.9825,5.00965,-1.35536,-0.0368047,-4.82152
1877,909050604,0,67.1888,15.9334,-11.2005,64.304,2.88262,-0.0794533,-0.980986,2.70734
1878,909065427,2,16.6716,0.501996,-4.20678,-16.124,4.98445,0.800219,0.691633,-4.8698
1879,909073868,2,16.0046,-3.58181,-1.28323,-15.5454,4.80911,-1.07407,-1.64279,-4.38907
1880,909089291,0,10.3868,-2.85864,-2.23687,-9.73133,14.1678,-2.64211,1.77551,-13.8051
1881,909093082,2,7.77133,0.294644,-2.67477,7.28981,3.89981,-1.518,-0.669624,3.52769
1882,909135760,2,9.80387,-1.20785,-1.28833,9.64292,16.7143,1.9549,2.63163,16.3893
1883,909172585,2,17.7482,0.817105,3.97562,17.2776,7.22184,1.82279,1.03452,6.91021
1884,909238675,2,6.21225,2.53934,0.0702332,-5.66813,5.60712,0.708565,2.60644,-4.91254
1885,909238886,2,10.6262,1.72254,3.30286,9.95128,3.09454,-0.813837,0.529346,2.9364
1886,909273269,2,14.2932,2.13197,1.8052,-14.0172,10.1932,-0.0211139,2.85035,-9.78593
1887,909358329,2,13.7617,-1.01674,-3.06073,13.3781,3.30483,-1.02729,0.292921,3.12564
1888,909374876,0,11.9528,-0.179106,2.74465,11.6316,3.52765,1.13913,-0.361151,3.31739
1889,909393712,0,5.85423,-1.69071,3.08107,4.68075,5.10513,0.520342,-1.00009,4.97798
1890,909405253,2,24.7404,-1.87955,-4.36525,-24.2793,2.9136,-0.98807,0.159762,-2.73424
1891,909411582,0,13.0477,2.25518,-1.49306,12.7638,15.7039,5.49661,-2.28984,14.5308
1892,909429652,3,12.8924,-1.24331,-3.73692,12.2757,23.6631,1.77435,-5.56845,22.9298
1893,909458283,2,5.37582,-1.16002,-0.0501582,5.24787,3.98662,1.05648,-0.503317,3.80952
1894,909495401,2,6.06705,-1.31238,-0.0644863,-5.92212,3.91575,0.958936,0.597164,-3.74777
1895,909621077,2,6.29102,-0.72961,1.47412,-6.07127,6.45464,1.39462,1.06889,-6.20997
1896,909625392,2,10.4046,-2.58986,-0.828946,10.0424,5.52336,1.15516,-0.744086,5.34867
1897,909642295,2,6.98657,0.731102,2.62569,6.43213,7.06704,1.27818,0.279516,6.94407
1898,909654741,2,18.2253,-3.9923,-1.15353,-17.7449,4.03483,-1.21433,1.22672,-3.64544
1899,909667277,0,5.07658,1.26979,1.7844,-4.57865,5.81311,-0.299464,-1.60168,-5.57907
1900,909725218,2,8.2889,0.661164,-2.79475,-7.77476,7.6829,-1.46531,-1.21591,-7.44246
1901,909725856,2,8.39503,-0.49925,-3.07066,7.79661,9.40264,1.93218,-2.04353,8.97158
1902,909804930,2,8.54086,-1.02388,1.64327,-8.31784,3.68519,0.653336,-0.966185,-3.49415
1903,909808274,0,7.56807,1.40561,-3.11082,6.75363,6.84439,0.507682,1.68872,6.61248
1904,909821639,2,9.38621,1.74501,1.81839,-9.04091,9.07636,3.5299,-0.725104,-8.32966
1905,909851167,0,13.8721,0.0668656,-3.37044,13.4559,4.90716,-0.296195,1.44528,4.67894
1906,909884612,2,9.64301,-1.90948,-1.52253,9.32804,3.42168,-0.76662,0.639893,3.27102
1907,909885178,2,6.61064,-2.47674,-1.02401,6.04206,5.56784,-0.81699,0.682031,5.46416
1908,909905614,1,3.75616,1.95652,2.89187,1.38082,4.55916,0.289046,0.80088,4.4777
1909,909914973,0,5.5034,0.581983,-1.25334,-5.32604,4.12412,0.266955,1.00562,-3.98932
1910,909971356,2,9.99942,-0.276608,2.54714,9.66503,6.22147,1.60772,0.503303,5.98811
1911,909986907,2,6.80772,1.08088,-1.71216,6.49878,6.24367,-1.1357,0.349691,6.12864
1912,910005019,2,7.14755,2.67024,-1.03364,-6.54811,3.27907,0.420878,0.877162,-3.12963
1913,910043391,2,15.4955,-4.9451,1.40201,-14.6178,5.38219,-0.0235641,2.12157,-4.94522
1914,910110429,2,10.8993,2.10126,-3.39691,-10.1404,6.05396,-0.90219,0.816818,-5.92943
1915,910134521,2,7.69037,-1.50604,-1.27919,7.43143,6.37799,0.759259,-1.49199,6.15346
1916,910148878,0,6.96301,-1.15783,-1.74673,6.63933,4.73869,0.599246,1.54847,4.43703
1917,910152695,2,7.86795,1.67117,-0.402383,-7.67716,24.3938,7.37954,1.90052,-23.1728
1918,910154116,2,13.9734,-2.88705,-4.02051,13.0669,3.70534,0.884827,-1.10068,3.42402
1919,910173369,2,8.55702,0.202321,-2.0633,8.3014,7.7739,-2.29994,-1.90508,7.17658
1920,910180265,2,12.0246,-0.491909,2.39545,11.7729,3.43518,1.33834,0.471348,3.12666
1921,910204539,2,7.60222,0.485064,-2.02255,-7.3114,5.59094,1.80393,-0.383756,-5.27693
1922,910214790,3,7.87974,-1.54998,-0.779039,7.68569,9.68148,-3.09119,-3.22319,8.58926
1923,910258123,2,11.0739,3.29955,-2.49826,10.271,3.21872,-0.266183,-0.69139,3.13051
1924,910317334,0,12.6975,2.62917,-0.120283,12.4213,3.34391,-0.201798,0.853071,3.22524
1925,910429039,0,9.32673,1.05374,-1.43826,-9.15411,8.53815,1.15443,1.17516,-8.37706
1926,910443825,2,15.4229,4.96583,6.7597,12.9422,4.7704,-0.504254,0.882842,4.6596
1927,910447847,2,4.81808,-3.00347,-2.90408,2.39754,3.87804,-0.519758,1.26746,3.62649
1928,910475658,2,8.34592,0.459632,-1.63336,8.17093,5.18475,-1.44878,-0.792044,4.91367
1929,910495077,2,6.51455,2.24204,-1.21162,-5.99445,3.00245,-0.488407,-0.590271,-2.90113
1930,910509690,2,7.99933,-1.83134,-0.452961,-7.77297,5.66924,0.251853,-1.78165,-5.37507
1931,910538033,2,9.45451,2.85938,-0.352066,9.00426,3.39622,-0.350512,1.21348,3.15084
1932,910550195,0,6.57289,-0.128771,-1.76808,-6.32843,6.8022,-3.61108,0.552698,-5.73703
1933,910562082,0,6.7083,1.40288,2.48983,6.06817,4.83995,-1.44947,0.282613,4.60794
1934,910614398,3,11.0068,-0.167106,2.50859,10.7152,6.0128,1.91583,0.32512,5.68916
1935,910621503,2,6.22173,1.29137,-0.101935,6.08446,2.97792,-0.36288,-1.22956,2.68576
1936,910652799,2,10.3743,-0.655233,-2.12449,-10.1328,5.78512,1.76268,-1.31187,-5.35056
1937,910670110,2,11.7689,0.438934,3.94638,11.0784,5.78341,-1.43015,0.18786,5.59965
1938,910719756,2,14.7994,-4.14847,-0.628084,14.1918,3.20558,-0.50031,1.2967,2.88667
1939,910730915,2,6.99338,-1.45117,-1.31761,-6.71224,17.0515,-0.100176,-2.97696,-16.789
1940,910747732,0,6.14432,-0.623305,-1.441,5.9394,3.46776,-1.20259,0.603622,3.19431
1941,910765261,2,8.03366,-3.0449,1.00261,-7.36558,2.70246,-0.165644,-0.675751,-2.60923
1942,910784569,0,12.8028,0.696655,-2.92675,-12.4438,4.44037,1.22052,0.588168,-4.2273
1943,910793316,2,10.7858,1.90871,-0.0521424,-10.6149,4.1466,-0.855479,-0.579294,-4.01444
1944,910813488,0,8.88881,1.05892,-1.46223,8.70289,3.82949,0.888407,0.836351,3.62837
1945,910831727,2,9.21892,2.38153,-1.11025,8.83589,3.83179,0.715055,0.797088,3.67761
1946,910838759,2,18.1713,4.13351,3.27707,-17.3885,7.40698,0.826986,2.62452,-6.87606
1947,910839611,2,7.79339,-2.8147,0.271187,7.26152,3.57909,-0.173222,-1.84722,3.05884
1948,910862495,2,6.58399,1.78361,1.66809,6.11342,7.35225,-0.38255,1.61727,7.16118
1949,910897141,2,6.42588,0.956104,-2.30292,-5.92142,7.36227,-0.830813,-1.16155,-7.22166
1950,910925663,2,18.2534,0.474956,4.97423,-17.5558,3.98963,1.47341,-0.371906,-3.68737
1951,910931982,2,12.179,-0.503426,2.25611,11.9572,3.63591,-0.483036,-0.598102,3.55213
1952,910971241,2,8.53077,-0.121361,3.15289,-7.92511,5.91006,-2.00456,0.114343,-5.55754
1953,910980199,2,12.7562,2.11304,-1.74335,-12.4582,3.88914,-0.378386,-1.60409,-3.52107
1954,910987382,0,9.18916,0.358156,-2.16351,-8.92303,3.30845,1.34903,-0.891498,-2.88445
1955,910989190,2,8.76861,3.12578,2.54562,-7.78631,4.13594,0.809947,-0.773284,-3.98006
1956,910997449,2,9.9279,-2.72344,1.60876,-9.40993,10.1486,-0.353575,2.87016,-9.72724
1957,911003312,0,7.82435,-0.852825,2.13828,7.47728,6.93807,-1.51705,-1.61405,6.57412
1958,911006464,2,6.40222,0.863618,0.87401,-6.28232,4.0613,-0.632586,-0.536504,-3.97429
1959,911011999,2,9.58122,0.797112,-3.53524,-8.86878,2.8288,-1.18336,-0.319504,-2.54726
1960,911016563,2,7.78292,-2.02988,2.28644,7.15643,3.65994,-0.681653,-0.628762,3.53893
1961,911035319,2,6.52897,-3.86636,5.05664,1.44844,3.73459,-0.387527,1.04363,3.56323
1962,911061807,0,18.5792,3.39704,1.7394,-18.1827,5.69176,0.755821,2.02332,-5.26496
1963,911070155,2,9.03401,-1.79786,-0.725079,8.82294,3.44897,0.25237,-1.23601,3.20824
1964,911073317,2,13.6067,2.81806,1.70754,-13.2013,5.98709,0.958762,-0.724987,-5.86424
1965,911078559,0,8.96608,0.151621,-2.32124,-8.65842,3.21084,-1.58381,0.0226202,-2.79095
1966,911109855,2,6.81935,2.30672,1.43928,-6.25299,10.4915,-0.329903,4.45936,-9.49028
1967,911137304,2,9.63765,1.93302,0.757102,9.41081,3.03936,-0.933305,1.07245,2.68427
1968,911163752,0,9.25725,-4.22293,4.86116,-6.64993,3.40721,0.679561,0.43815,-3.30819
1969,911181327,2,5.66415,-0.328329,1.01196,5.56233,3.58046,1.6324,0.267266,3.1737
1970,911231284,2,13.9442,3.17371,1.82585,13.4545,3.80595,1.95593,-0.388409,3.24
1971,911235159,0,9.73509,-3.17478,-0.931119,-9.15503,4.86441,1.59059,0.0173602,-4.59577
1972,911246349,2,8.08228,-0.720446,2.39141,-7.68598,4.42968,-2.69125,-0.399645,-3.49404
1973,911335823,2,11.7574,-2.65068,0.0396848,11.4542,4.40395,0.454083,-1.29373,4.18374
1974,911351443,2,27.1513,-4.8241,2.42406,-26.6089,3.27462,-0.608544,-0.437691,-3.18592
1975,911365054,0,8.09543,1.14031,-1.27215,7.9124,3.14015,0.0367064,0.766403,3.04313
1976,911391320,2,13.2349,-2.68699,-2.77917,12.6573,3.69081,-1.92236,-0.0742744,3.148
1977,911395632,2,5.21313,0.580563,-1.10439,5.06051,2.97427,-0.916314,0.355573,2.80519
1978,911443153,0,7.01013,-1.31906,-0.332337,6.87607,9.26286,1.59205,0.495205,9.11095
1979,911483420,2,16.7691,-0.93706,6.03219,15.6181,8.79553,1.36399,1.85084,8.48906
1980,911514848,0,12.0893,0.0946662,4.66975,-11.1501,4.547,-1.11341,0.628209,-4.36231
1981,911535299,0,7.65492,-1.46997,0.258935,7.50725,4.86766,0.353638,2.04187,4.40326
1982,911565897,3,7.82819,-0.290414,2.02697,-7.5549,5.83119,1.79127,-0.36472,-5.53624
1983,911648654,2,7.11094,1.64288,1.46234,-6.76142,5.01373,-0.902113,1.02681,-4.82268
1984,911695562,0,10.0469,-1.87416,0.370592,-9.86307,5.27002,-2.209,0.818859,-4.71293
1985,911742664,0,6.52939,-1.51842,2.28086,5.92569,3.34589,1.52995,0.784122,2.86849
1986,911781003,2,11.8866,0.779994,1.99056,11.6923,3.58954,-0.805461,0.047842,3.49608
1987,911821186,0,14.0381,2.38425,-4.49604,-13.0827,2.60298,1.03367,0.387349,-2.35496
1988,911823417,2,6.25288,1.48979,2.39386,5.58008,5.84466,-1.61514,-0.967079,5.53217
1989,911828936,3,6.59034,-2.45557,-1.95538,5.7938,7.03,-0.160216,-2.94551,6.38028
1990,911854607,2,8.02571,2.13113,-2.56112,7.30067,4.40957,1.17536,0.199499,4.24404
1991,911872554,2,7.36805,-2.40103,-1.58281,6.78283,13.5387,-4.41268,1.61291,12.6969
1992,911969491,2,6.24718,2.54057,-1.65184,-5.46196,4.88451,0.524836,-2.58454,-4.10999
1993,912012633,2,8.14981,-0.495791,2.80501,7.63508,3.10363,0.829049,0.110014,2.98696
1994,912036205,2,8.55904,0.343478,-1.80168,8.35954,3.72132,1.09003,1.08978,3.38545
1995,912045428,0,9.78541,2.28911,-2.64099,9.13938,3.36364,-0.403155,-0.620829,3.27947
1996,912096570,0,8.42379,1.59148,0.745767,-8.23772,7.27896,-1.74255,-0.473019,-7.05067
1997,912164490,2,17.0294,-2.37864,-4.12912,-16.3487,8.28926,-1.64144,-0.535618,-8.10675
1998,912173885,2,5.41602,0.691313,-1.11021,-5.25467,4.65372,-0.919732,0.576291,-4.52415
1999,912182152,2,7.45816,-1.53216,0.290644,-7.29253,4.19,-0.580908,-1.30659,-3.93704
2000,928203634,0,10.0212,1.69804,-0.799739,9.84328,3.91303,-0.17803,-1.32582,3.67575
